user_id,gender,dob,age,country,region,device_type,platform_name,title_id,watch_duration_min,completed,subscription_start,subscription_end,plan_name,monthly_cost_usd,currency,payment_mode,auto_renew,resolution,device_limit,simultaneous_streams,ads_included
U1587,Female,15-08-1995,29,Swaziland,Pennsylvania,Mobile,"Hotstar,Netflix,Prime",,61,0,14-09-2023,13-09-2024,Basic,12.98,USD,Card,FALSE,HD,4,2,FALSE
U1588,Other,28-06-1983,42,French Polynesia,Indiana,Mobile,"Hotstar,Netflix,Prime",,20,1,14-05-2025,14-05-2026,Premium,14.25,USD,Wallet,TRUE,SD,4,4,FALSE
U1589,Other,31-05-1995,30,Nepal,Texas,Laptop,"Hotstar,Netflix,Prime",,14,0,02-01-2025,02-01-2026,Basic,6.12,USD,Card,TRUE,4K,2,2,FALSE
U1590,Female,26-01-1995,30,Dominican Republic,Washington,Laptop,Netflix,,51,1,03-03-2024,03-03-2025,Premium,9.97,USD,Wallet,TRUE,4K,3,2,TRUE
U1591,Female,07-09-1976,48,Guadeloupe,Idaho,TV,"Hotstar,Netflix,Prime",,13,0,16-11-2024,16-11-2025,Basic,19.09,INR,Card,FALSE,HD,2,1,TRUE
U1592,Other,13-02-1979,46,Myanmar,Kansas,Laptop,"Hotstar,Netflix,Prime",,72,0,19-12-2023,18-12-2024,Premium,19.14,USD,Wallet,FALSE,4K,1,1,FALSE
U1593,Male,22-08-1984,40,Ethiopia,New Jersey,Laptop,"Hotstar,Netflix,Prime",,114,1,09-09-2023,08-09-2024,Standard,6.6,USD,Card,FALSE,SD,2,1,TRUE
U1594,Other,05-06-1965,60,Chile,Arkansas,Mobile,"Hotstar,Netflix,Prime",,46,0,07-03-2024,07-03-2025,Basic,11.45,INR,Wallet,FALSE,HD,1,1,TRUE
U1595,Male,25-10-1986,38,Iceland,Arkansas,TV,Prime,,6,1,04-03-2025,04-03-2026,Premium,15.49,USD,Wallet,FALSE,SD,3,1,TRUE
U1596,Male,10-08-1971,53,Algeria,West Virginia,Mobile,"Hotstar,Netflix,Prime",,38,0,10-05-2025,10-05-2026,Standard,11.29,USD,Card,FALSE,SD,4,1,TRUE
U1597,Other,03-10-1990,34,Guyana,Texas,TV,"Hotstar,Netflix,Prime",,113,1,23-07-2023,22-07-2024,Basic,17.53,USD,Card,TRUE,HD,3,3,FALSE
U1598,Other,22-05-1968,57,Andorra,Illinois,TV,"Hotstar,Prime",,107,1,01-01-2024,31-12-2024,Standard,8.19,USD,Wallet,TRUE,HD,2,2,FALSE
U1599,Male,18-07-1987,37,Uruguay,Nebraska,TV,Hotstar,,18,0,08-11-2023,07-11-2024,Basic,14.61,USD,Wallet,TRUE,4K,4,2,FALSE
U1600,Male,17-11-1991,33,Eritrea,Washington,Mobile,"Netflix,Prime",,87,1,18-01-2025,18-01-2026,Basic,16.95,USD,UPI,TRUE,HD,1,1,TRUE
U1601,Male,14-09-1981,43,Guatemala,Kansas,TV,"Hotstar,Netflix",,17,0,07-06-2024,07-06-2025,Standard,12.78,USD,Wallet,TRUE,4K,3,1,FALSE
U1602,Male,12-07-1989,36,Ireland,West Virginia,Laptop,Netflix,,10,1,15-07-2023,14-07-2024,Premium,10.99,USD,UPI,FALSE,SD,2,2,TRUE
U1603,Other,22-12-1988,36,Jordan,West Virginia,Laptop,"Hotstar,Netflix,Prime",,91,1,25-07-2023,24-07-2024,Standard,18.05,INR,UPI,TRUE,HD,2,2,TRUE
U1604,Male,20-03-1994,31,Northern Mariana Islands,New Mexico,Mobile,Prime,,61,1,26-07-2023,25-07-2024,Premium,14.2,INR,Wallet,FALSE,4K,4,1,TRUE
U1605,Other,30-10-1982,42,Bahrain,Kentucky,TV,"Hotstar,Prime",,19,0,03-12-2023,02-12-2024,Premium,14.02,INR,UPI,TRUE,HD,1,1,FALSE
U1606,Other,02-10-1970,54,Austria,Texas,TV,Prime,,119,1,10-07-2023,09-07-2024,Basic,11.14,INR,UPI,FALSE,HD,3,2,TRUE
U1607,Other,19-12-1998,26,Italy,Kansas,Laptop,Prime,,15,0,19-10-2024,19-10-2025,Premium,13.37,INR,UPI,TRUE,4K,2,1,TRUE
U1608,Other,26-08-1978,46,Korea,Florida,TV,"Hotstar,Prime",,28,1,03-10-2023,02-10-2024,Standard,16.32,USD,UPI,FALSE,4K,3,1,FALSE
U1609,Other,15-07-1977,48,Burkina Faso,Hawaii,TV,Prime,,36,0,18-06-2025,18-06-2026,Premium,12.41,INR,UPI,TRUE,HD,3,1,FALSE
U1610,Female,29-01-1981,44,Hungary,Nevada,TV,"Hotstar,Netflix,Prime",,37,0,03-08-2023,02-08-2024,Standard,5.22,INR,UPI,FALSE,HD,3,3,TRUE
U1611,Female,18-12-1967,57,United States of America,New Mexico,Laptop,Hotstar,,8,1,04-10-2024,04-10-2025,Standard,7.33,INR,Card,FALSE,SD,3,2,TRUE
U1612,Other,14-03-1986,39,Eritrea,New York,TV,"Hotstar,Netflix,Prime",,113,1,25-07-2024,25-07-2025,Basic,14.62,INR,UPI,FALSE,HD,4,1,FALSE
U1613,Female,07-01-1974,51,Belarus,Oklahoma,Laptop,"Hotstar,Netflix,Prime",,86,1,04-01-2024,03-01-2025,Standard,5.04,USD,UPI,FALSE,4K,4,1,FALSE
U1614,Other,08-09-1981,43,Korea,Missouri,TV,"Hotstar,Netflix,Prime",,88,0,27-04-2025,27-04-2026,Premium,6.86,INR,Wallet,FALSE,SD,1,1,FALSE
U1615,Male,04-01-1968,57,Saint Kitts and Nevis,Vermont,TV,Netflix,,96,0,02-11-2024,02-11-2025,Basic,16.9,INR,UPI,TRUE,4K,4,4,TRUE
U1616,Male,07-09-1976,48,South Georgia and the South Sandwich Islands,Kansas,TV,"Hotstar,Prime",,99,1,03-07-2025,03-07-2026,Standard,15.17,INR,Card,FALSE,HD,1,1,TRUE
U1617,Female,02-05-1971,54,Niue,Idaho,Laptop,Netflix,,104,0,19-05-2024,19-05-2025,Standard,7.11,USD,UPI,FALSE,SD,2,2,TRUE
U1618,Male,13-07-1967,58,Faroe Islands,Maryland,Mobile,Hotstar,,83,0,07-01-2024,06-01-2025,Standard,10.87,USD,UPI,TRUE,HD,1,1,TRUE
U1619,Male,21-06-1966,59,Cyprus,Washington,Laptop,"Hotstar,Netflix",,88,0,08-05-2024,08-05-2025,Standard,18.32,INR,Card,FALSE,HD,3,2,TRUE
U1620,Other,27-10-1995,29,Mauritania,Alabama,TV,"Hotstar,Netflix",,88,0,07-12-2024,07-12-2025,Basic,13.54,USD,UPI,FALSE,HD,2,1,TRUE
U1621,Other,13-07-1973,52,Sierra Leone,Louisiana,Mobile,Hotstar,,49,1,17-03-2024,17-03-2025,Premium,12.02,USD,Wallet,TRUE,4K,4,1,FALSE
U1622,Male,09-07-1969,56,Moldova,Oklahoma,Laptop,"Netflix,Prime",,41,0,26-09-2023,25-09-2024,Standard,19.09,INR,Card,TRUE,HD,3,2,TRUE
U1623,Female,06-08-1977,47,Solomon Islands,New Hampshire,Mobile,Netflix,,55,0,12-01-2025,12-01-2026,Standard,18.71,USD,Wallet,FALSE,4K,3,2,TRUE
U1624,Male,16-09-1979,45,Mexico,Washington,Mobile,Prime,,116,1,07-01-2025,07-01-2026,Standard,8.75,USD,UPI,TRUE,4K,3,1,TRUE
U1625,Other,11-02-1976,49,Guadeloupe,West Virginia,Mobile,Hotstar,,26,1,28-05-2025,28-05-2026,Premium,13.27,INR,Wallet,FALSE,4K,2,2,TRUE
U1626,Female,09-01-1989,36,Saint Lucia,Pennsylvania,Mobile,"Netflix,Prime",,42,1,24-01-2024,23-01-2025,Basic,9.15,INR,Wallet,TRUE,HD,4,2,TRUE
U1627,Female,17-10-1990,34,Bhutan,New York,TV,Prime,,5,0,22-12-2024,22-12-2025,Basic,19.03,USD,Wallet,FALSE,SD,3,1,TRUE
U1628,Male,04-04-1975,50,Haiti,South Carolina,TV,"Netflix,Prime",,58,1,23-02-2025,23-02-2026,Premium,8.85,INR,UPI,TRUE,SD,3,2,TRUE
U1629,Other,03-08-1991,33,Sierra Leone,Georgia,TV,Hotstar,,90,0,23-10-2024,23-10-2025,Premium,17.76,USD,Card,FALSE,HD,1,1,TRUE
U1630,Female,18-01-1978,47,Isle of Man,Nevada,TV,Hotstar,,19,0,22-06-2024,22-06-2025,Standard,11.39,USD,Wallet,TRUE,HD,2,1,TRUE
U1631,Female,06-06-1976,49,Christmas Island,Rhode Island,Laptop,"Hotstar,Netflix,Prime",,71,0,24-03-2024,24-03-2025,Standard,10.53,USD,Card,FALSE,SD,3,2,FALSE
U1632,Female,20-10-1964,60,Tanzania,Wisconsin,TV,"Hotstar,Netflix,Prime",,117,1,08-11-2023,07-11-2024,Premium,14.73,INR,Card,TRUE,4K,4,4,FALSE
U1633,Male,13-11-1998,26,Ethiopia,Arkansas,Laptop,Netflix,,38,1,23-10-2023,22-10-2024,Basic,19.93,USD,Card,TRUE,HD,4,2,TRUE
U1634,Female,13-11-1972,52,Myanmar,Pennsylvania,Mobile,"Hotstar,Netflix,Prime",,119,1,21-03-2024,21-03-2025,Standard,13.18,INR,Card,TRUE,SD,3,1,TRUE
U1635,Female,30-01-1981,44,Paraguay,New Hampshire,Mobile,"Hotstar,Prime",,95,1,08-01-2024,07-01-2025,Premium,14.65,USD,Card,FALSE,HD,1,1,TRUE
U1636,Other,09-06-1985,40,Saint Lucia,Kansas,TV,"Netflix,Prime",,98,0,28-12-2023,27-12-2024,Standard,8.85,USD,UPI,TRUE,HD,2,1,FALSE
U1637,Other,31-08-1981,43,Burundi,Michigan,TV,Prime,,17,1,28-03-2024,28-03-2025,Standard,18.94,USD,Card,FALSE,4K,1,1,TRUE
U1638,Male,11-07-1981,44,Madagascar,Louisiana,Laptop,"Hotstar,Netflix",,92,0,14-03-2025,14-03-2026,Basic,15.64,INR,UPI,FALSE,HD,3,1,TRUE
U1639,Male,17-09-1994,30,Myanmar,New Hampshire,Mobile,"Hotstar,Netflix",,64,0,23-06-2024,23-06-2025,Standard,12.4,USD,UPI,TRUE,HD,4,1,FALSE
U1640,Female,31-08-1978,46,Botswana,Connecticut,Laptop,"Hotstar,Netflix",,51,1,03-08-2023,02-08-2024,Standard,12.83,INR,Wallet,FALSE,4K,3,2,TRUE
U1641,Female,01-07-1973,52,Sierra Leone,Oregon,Laptop,"Hotstar,Netflix,Prime",,45,0,18-02-2024,17-02-2025,Basic,16.43,USD,Card,TRUE,SD,1,1,FALSE
U1642,Female,09-04-2007,18,Bouvet Island (Bouvetoya),Vermont,TV,Netflix,,27,1,27-06-2025,27-06-2026,Basic,10.7,INR,UPI,TRUE,SD,3,1,TRUE
U1643,Other,03-08-1985,39,Armenia,Massachusetts,Mobile,"Hotstar,Prime",,29,0,04-07-2025,04-07-2026,Standard,17.77,USD,UPI,FALSE,4K,3,2,FALSE
U1644,Female,16-03-2002,23,Pakistan,Hawaii,TV,"Hotstar,Netflix",,98,1,07-06-2024,07-06-2025,Basic,15.67,USD,Card,TRUE,HD,4,4,TRUE
U1645,Male,04-12-1997,27,Liechtenstein,Ohio,Laptop,Netflix,,78,0,22-03-2025,22-03-2026,Basic,19.75,INR,UPI,TRUE,4K,4,2,FALSE
U1646,Other,11-07-2003,22,Tunisia,California,Mobile,"Hotstar,Netflix,Prime",,52,0,14-04-2025,14-04-2026,Premium,6.36,INR,Wallet,TRUE,HD,3,2,TRUE
U1647,Other,27-01-1999,26,Madagascar,Maryland,Laptop,"Hotstar,Prime",,12,1,11-11-2023,10-11-2024,Standard,16.72,USD,Wallet,FALSE,4K,4,4,FALSE
U1648,Other,18-03-1971,54,Finland,New Mexico,TV,Hotstar,,105,1,12-04-2024,12-04-2025,Premium,16,USD,UPI,FALSE,SD,2,2,FALSE
U1649,Other,16-12-1968,56,Norfolk Island,Maine,TV,Prime,,60,1,05-05-2024,05-05-2025,Basic,13.06,INR,Card,TRUE,4K,2,1,TRUE
U1650,Other,08-08-1984,40,Cook Islands,Idaho,Laptop,"Hotstar,Netflix",,58,0,21-04-2025,21-04-2026,Standard,6.94,USD,UPI,FALSE,HD,2,1,FALSE
U1651,Other,23-01-1980,45,Guernsey,Georgia,Mobile,"Hotstar,Netflix,Prime",,87,1,26-01-2025,26-01-2026,Premium,5.38,INR,UPI,FALSE,SD,4,4,FALSE
U1652,Male,31-05-1996,29,Kiribati,Missouri,TV,"Netflix,Prime",,105,1,17-08-2023,16-08-2024,Standard,18.84,INR,Card,TRUE,SD,1,1,FALSE
U1653,Female,17-05-1982,43,Lebanon,Virginia,Laptop,"Hotstar,Netflix,Prime",,42,1,05-04-2025,05-04-2026,Premium,7.39,USD,UPI,TRUE,4K,3,3,FALSE
U1654,Male,04-01-1991,34,Colombia,Wyoming,TV,Hotstar,,33,1,13-04-2024,13-04-2025,Standard,16.03,INR,Card,FALSE,HD,4,3,FALSE
U1655,Male,07-02-1994,31,Trinidad and Tobago,California,Laptop,Hotstar,,76,1,12-08-2023,11-08-2024,Premium,9.08,INR,Wallet,FALSE,HD,2,2,FALSE
U1656,Female,04-05-1972,53,Reunion,Nevada,Mobile,Netflix,,40,1,12-06-2025,12-06-2026,Basic,10.37,USD,Card,FALSE,HD,3,2,TRUE
U1657,Male,06-07-1991,34,Egypt,Wyoming,Mobile,"Hotstar,Netflix,Prime",,37,1,19-12-2024,19-12-2025,Standard,6.97,USD,Card,TRUE,SD,1,1,TRUE
U1658,Female,27-05-1978,47,Hungary,Minnesota,Laptop,"Hotstar,Netflix",,118,0,17-12-2023,16-12-2024,Premium,8.9,INR,Wallet,FALSE,SD,1,1,FALSE
U1659,Female,22-02-1970,55,Lithuania,Illinois,Mobile,"Hotstar,Netflix,Prime",,70,0,14-04-2025,14-04-2026,Basic,5.55,INR,UPI,TRUE,HD,2,2,FALSE
U1660,Female,03-12-1994,30,Poland,Oregon,Mobile,Hotstar,,111,1,07-09-2023,06-09-2024,Basic,17.44,USD,Wallet,TRUE,4K,1,1,TRUE
U1661,Male,07-06-1975,50,Norway,Florida,TV,Hotstar,,101,1,06-07-2024,06-07-2025,Standard,15.05,INR,Wallet,TRUE,HD,3,2,FALSE
U1662,Male,21-09-1994,30,Korea,New Hampshire,Mobile,"Hotstar,Prime",,90,1,03-03-2025,03-03-2026,Premium,6.77,INR,Wallet,TRUE,4K,2,2,FALSE
U1663,Female,30-05-1975,50,Chile,Wisconsin,Laptop,"Hotstar,Netflix",,73,0,23-02-2025,23-02-2026,Standard,18.84,USD,Wallet,FALSE,SD,3,3,TRUE
U1664,Other,16-07-1984,41,Tuvalu,Utah,Mobile,Hotstar,,82,1,30-10-2023,29-10-2024,Premium,16.63,USD,Wallet,TRUE,SD,1,1,TRUE
U1665,Male,31-12-1974,50,Myanmar,Louisiana,TV,"Netflix,Prime",,112,1,15-09-2023,14-09-2024,Standard,7.54,USD,UPI,FALSE,HD,4,3,TRUE
U1666,Male,02-12-1964,60,Falkland Islands (Malvinas),California,Laptop,"Hotstar,Netflix,Prime",,20,1,26-05-2025,26-05-2026,Premium,8.97,INR,Card,FALSE,HD,3,3,TRUE
U1667,Male,16-01-1967,58,Bulgaria,Washington,TV,"Hotstar,Netflix,Prime",,73,0,16-04-2025,16-04-2026,Basic,14.64,INR,Wallet,FALSE,SD,2,1,TRUE
U1668,Female,16-12-1984,40,Brunei Darussalam,New York,TV,"Hotstar,Netflix,Prime",,42,1,17-08-2024,17-08-2025,Premium,7.02,INR,UPI,TRUE,SD,4,4,FALSE
U1669,Male,01-05-1974,51,French Southern Territories,Florida,Mobile,"Hotstar,Netflix,Prime",,101,1,14-05-2025,14-05-2026,Standard,18.3,INR,UPI,TRUE,SD,1,1,FALSE
U1670,Other,11-11-1981,43,Jamaica,Missouri,TV,"Hotstar,Netflix,Prime",,103,0,02-02-2024,01-02-2025,Standard,19.29,USD,UPI,FALSE,4K,2,1,FALSE
U1671,Other,08-04-2001,24,Namibia,Maine,Mobile,"Hotstar,Netflix,Prime",,12,1,04-09-2023,03-09-2024,Standard,14.59,USD,UPI,FALSE,HD,1,1,TRUE
U1672,Male,27-06-1995,30,Seychelles,Georgia,Laptop,Netflix,,62,0,21-07-2024,21-07-2025,Standard,5.83,INR,Card,FALSE,SD,2,1,FALSE
U1673,Male,21-07-2000,24,Saint Vincent and the Grenadines,Colorado,Mobile,Hotstar,,19,0,27-08-2023,26-08-2024,Basic,18.68,INR,Card,TRUE,SD,3,3,FALSE
U1674,Female,25-09-1993,31,Chad,Utah,Laptop,"Hotstar,Netflix,Prime",,42,0,08-07-2023,07-07-2024,Standard,9.22,USD,UPI,FALSE,HD,1,1,FALSE
U1675,Female,02-09-1979,45,Bahrain,Vermont,Laptop,"Netflix,Prime",,58,0,10-09-2023,09-09-2024,Standard,13.52,USD,Wallet,TRUE,HD,3,3,FALSE
U1676,Female,14-01-1983,42,Cocos (Keeling) Islands,Mississippi,Mobile,Hotstar,,107,1,23-05-2025,23-05-2026,Standard,13.9,USD,Wallet,FALSE,SD,1,1,TRUE
U1677,Female,08-08-1990,34,Cambodia,Wisconsin,Laptop,"Hotstar,Netflix,Prime",,11,1,06-03-2025,06-03-2026,Standard,15.44,USD,Wallet,FALSE,HD,1,1,TRUE
U1678,Other,30-07-1989,35,Algeria,New Jersey,Mobile,"Netflix,Prime",,101,0,26-07-2023,25-07-2024,Standard,9.88,INR,Card,TRUE,HD,3,1,TRUE
U1679,Male,05-01-1972,53,Somalia,Iowa,Laptop,Hotstar,,19,1,27-03-2024,27-03-2025,Standard,5.78,USD,Wallet,FALSE,4K,3,1,TRUE
U1680,Female,28-11-1982,42,Ukraine,Pennsylvania,Laptop,Prime,,104,0,31-05-2025,31-05-2026,Basic,13.48,INR,Card,FALSE,4K,3,2,TRUE
U1681,Male,09-07-2002,23,Australia,Mississippi,Laptop,"Hotstar,Prime",,109,0,07-05-2025,07-05-2026,Standard,16.41,INR,Card,FALSE,HD,2,1,FALSE
U1682,Male,30-10-1986,38,Honduras,Massachusetts,Mobile,"Hotstar,Netflix,Prime",,9,0,16-06-2025,16-06-2026,Standard,5.66,INR,UPI,FALSE,4K,4,2,FALSE
U1683,Other,31-05-1985,40,Tokelau,Maine,TV,"Netflix,Prime",,104,1,14-07-2024,14-07-2025,Premium,15.28,INR,Wallet,FALSE,4K,3,1,TRUE
U1684,Male,19-07-1990,34,Thailand,Colorado,Laptop,Prime,,52,1,11-10-2024,11-10-2025,Basic,6.93,USD,Wallet,FALSE,HD,1,1,FALSE
U1685,Male,07-07-1967,58,Luxembourg,Montana,Mobile,"Hotstar,Netflix,Prime",,36,0,14-02-2025,14-02-2026,Basic,14.74,USD,UPI,TRUE,4K,4,4,TRUE
U1686,Male,09-04-1993,32,Spain,Utah,TV,"Hotstar,Netflix",,69,1,06-07-2024,06-07-2025,Standard,9.78,INR,UPI,TRUE,4K,2,1,TRUE
U1687,Male,28-04-1978,47,Bermuda,Illinois,Laptop,Hotstar,,69,1,05-01-2024,04-01-2025,Standard,13.9,INR,Card,TRUE,HD,3,3,TRUE
U1688,Other,22-06-1975,50,Mali,Texas,TV,"Hotstar,Netflix",,109,0,20-12-2023,19-12-2024,Standard,14.93,INR,UPI,FALSE,HD,1,1,TRUE
U1689,Female,26-06-1993,32,Papua New Guinea,California,Mobile,Prime,,95,1,01-05-2025,01-05-2026,Premium,19.85,INR,UPI,FALSE,4K,3,3,FALSE
U1690,Female,08-03-1979,46,Spain,New York,Mobile,Hotstar,,105,1,05-03-2025,05-03-2026,Basic,11.89,USD,Wallet,FALSE,HD,2,1,FALSE
U1691,Male,15-07-1996,28,Brunei Darussalam,Alabama,Laptop,Prime,,119,1,09-10-2023,08-10-2024,Premium,8.47,USD,Card,FALSE,4K,4,2,TRUE
U1692,Male,08-01-2005,20,Burundi,Montana,Laptop,"Hotstar,Netflix,Prime",,63,1,19-01-2025,19-01-2026,Basic,12.49,USD,UPI,FALSE,HD,3,1,TRUE
U1693,Female,01-02-1977,48,Nigeria,Montana,Laptop,"Netflix,Prime",,107,0,02-01-2024,01-01-2025,Basic,17.06,USD,UPI,TRUE,SD,4,3,FALSE
U1694,Male,26-07-1975,49,Macao,Oklahoma,TV,Netflix,,13,0,08-01-2025,08-01-2026,Premium,16.25,USD,Wallet,FALSE,4K,2,1,FALSE
U1695,Other,24-11-1987,37,Solomon Islands,New Hampshire,Mobile,"Hotstar,Netflix,Prime",,95,0,06-03-2025,06-03-2026,Standard,7.58,USD,UPI,FALSE,HD,4,1,TRUE
U1696,Male,14-10-1979,45,Portugal,Virginia,Laptop,"Hotstar,Netflix,Prime",,97,1,19-05-2024,19-05-2025,Standard,12.83,USD,Wallet,FALSE,4K,2,1,TRUE
U1697,Other,15-10-1971,53,Netherlands Antilles,Maryland,TV,Hotstar,,87,1,11-07-2024,11-07-2025,Basic,11.69,INR,Wallet,FALSE,SD,1,1,FALSE
U1698,Other,21-12-1966,58,Luxembourg,New York,Laptop,"Hotstar,Netflix",,118,1,19-01-2024,18-01-2025,Premium,18.71,USD,UPI,FALSE,SD,4,4,FALSE
U1699,Male,12-01-1980,45,Suriname,New Jersey,Laptop,"Hotstar,Netflix,Prime",,40,0,05-06-2025,05-06-2026,Basic,18.25,INR,UPI,FALSE,4K,2,2,TRUE
U1700,Male,26-03-1980,45,Russian Federation,Connecticut,Mobile,"Hotstar,Netflix,Prime",,26,0,06-11-2023,05-11-2024,Basic,10.07,USD,Wallet,FALSE,SD,4,3,TRUE
U1701,Male,22-01-1998,27,Oman,Connecticut,TV,Prime,,23,1,13-12-2023,12-12-2024,Basic,15.68,INR,UPI,FALSE,4K,2,1,FALSE
U1702,Male,28-02-1997,28,Tuvalu,Rhode Island,Mobile,Hotstar,,99,0,26-11-2023,25-11-2024,Premium,17.09,USD,UPI,FALSE,SD,3,2,FALSE
U1703,Male,30-05-1966,59,Bosnia and Herzegovina,Delaware,TV,"Netflix,Prime",,44,0,18-02-2024,17-02-2025,Standard,14,USD,Wallet,TRUE,HD,1,1,TRUE
U1704,Male,08-09-2005,19,Ghana,Rhode Island,Laptop,"Netflix,Prime",,77,0,01-06-2024,01-06-2025,Standard,13.71,INR,Card,FALSE,4K,1,1,TRUE
U1705,Male,04-09-2001,23,Cyprus,Maryland,TV,"Hotstar,Netflix,Prime",,77,0,12-04-2024,12-04-2025,Basic,16.62,USD,Card,TRUE,SD,1,1,TRUE
U1706,Other,05-08-1964,60,Heard Island and McDonald Islands,Minnesota,Mobile,Prime,,36,1,09-01-2025,09-01-2026,Basic,8.12,INR,UPI,TRUE,4K,1,1,FALSE
U1707,Other,21-10-1972,52,Heard Island and McDonald Islands,Colorado,TV,"Netflix,Prime",,38,0,08-10-2023,07-10-2024,Premium,17.57,INR,UPI,TRUE,HD,1,1,FALSE
U1708,Other,29-03-1976,49,French Polynesia,Ohio,Mobile,"Hotstar,Netflix",,60,0,30-09-2024,30-09-2025,Premium,19.18,INR,UPI,FALSE,4K,1,1,TRUE
U1709,Female,08-01-1987,38,Finland,Missouri,Laptop,Hotstar,,15,1,03-05-2024,03-05-2025,Standard,12.24,INR,Card,FALSE,SD,1,1,TRUE
U1710,Male,13-03-1975,50,Guyana,Kentucky,TV,Prime,,13,0,29-09-2023,28-09-2024,Standard,14.64,INR,Wallet,FALSE,HD,1,1,TRUE
U1711,Female,30-12-1981,43,Guatemala,New Jersey,TV,"Hotstar,Netflix,Prime",,19,1,07-01-2024,06-01-2025,Standard,11.33,INR,Wallet,TRUE,HD,1,1,TRUE
U1712,Male,10-10-1994,30,Grenada,Ohio,Laptop,"Hotstar,Netflix",,44,0,09-06-2024,09-06-2025,Premium,5.32,INR,Wallet,TRUE,SD,1,1,FALSE
U1713,Male,26-03-1990,35,Canada,Wisconsin,TV,"Hotstar,Netflix,Prime",,112,0,18-08-2023,17-08-2024,Standard,6.66,USD,Card,FALSE,HD,1,1,TRUE
U1714,Male,25-07-1971,53,Georgia,West Virginia,Mobile,"Hotstar,Netflix,Prime",,111,1,03-04-2024,03-04-2025,Basic,19.17,INR,Wallet,FALSE,4K,3,2,FALSE
U1715,Other,19-05-1975,50,Afghanistan,Connecticut,TV,"Hotstar,Prime",,53,0,17-07-2023,16-07-2024,Basic,18.9,USD,Wallet,TRUE,4K,4,4,TRUE
U1716,Other,10-03-1971,54,Chad,West Virginia,Mobile,"Netflix,Prime",,93,0,22-08-2023,21-08-2024,Basic,7.3,USD,Wallet,TRUE,HD,2,1,FALSE
U1717,Female,25-08-1969,55,Samoa,New Mexico,Laptop,Netflix,,16,1,19-04-2025,19-04-2026,Basic,5.16,USD,Card,FALSE,4K,1,1,TRUE
U1718,Other,17-06-1994,31,Bangladesh,Connecticut,Mobile,"Hotstar,Netflix,Prime",,30,1,10-06-2024,10-06-2025,Premium,12.78,INR,Card,FALSE,SD,2,1,TRUE
U1719,Male,11-02-1974,51,Equatorial Guinea,Mississippi,Mobile,"Hotstar,Netflix,Prime",,14,1,06-06-2025,06-06-2026,Basic,10.13,INR,UPI,FALSE,SD,2,2,TRUE
U1720,Male,07-03-1993,32,British Indian Ocean Territory (Chagos Archipelago),Iowa,TV,Netflix,,94,1,10-01-2025,10-01-2026,Standard,10.13,USD,Wallet,TRUE,4K,1,1,FALSE
U1721,Other,02-04-1999,26,Mauritania,Georgia,Mobile,"Hotstar,Netflix",,14,1,24-07-2024,24-07-2025,Basic,8.82,INR,Card,FALSE,4K,4,2,FALSE
U1722,Male,13-12-1972,52,Somalia,Pennsylvania,Laptop,"Hotstar,Prime",,13,0,27-01-2024,26-01-2025,Standard,8.98,USD,Card,FALSE,SD,3,1,FALSE
U1723,Female,07-07-1980,45,Cambodia,New Jersey,Laptop,"Hotstar,Netflix,Prime",,39,1,04-11-2023,03-11-2024,Premium,15.08,USD,UPI,FALSE,SD,2,1,FALSE
U1724,Female,29-06-2005,20,Singapore,Virginia,Mobile,Hotstar,,120,0,03-04-2024,03-04-2025,Standard,5.87,USD,Wallet,FALSE,SD,3,1,TRUE
U1725,Male,20-03-1987,38,Sweden,Alaska,Mobile,"Netflix,Prime",,21,0,05-12-2023,04-12-2024,Premium,18.41,USD,UPI,FALSE,SD,4,3,TRUE
U1726,Female,18-04-1985,40,Montserrat,Hawaii,Laptop,"Netflix,Prime",,81,1,07-04-2024,07-04-2025,Basic,19.1,USD,Card,FALSE,4K,4,1,FALSE
U1727,Male,06-08-1976,48,Serbia,Kentucky,Laptop,"Hotstar,Netflix,Prime",,87,1,19-08-2024,19-08-2025,Standard,19.45,USD,Wallet,FALSE,4K,4,1,TRUE
U1728,Male,30-03-1997,28,Venezuela,Nevada,Laptop,"Hotstar,Netflix,Prime",,93,1,28-11-2024,28-11-2025,Standard,11.14,USD,Wallet,TRUE,SD,3,1,TRUE
U1729,Male,05-06-1974,51,Uganda,Illinois,TV,"Hotstar,Netflix,Prime",,87,1,27-10-2023,26-10-2024,Basic,15.85,INR,UPI,FALSE,SD,4,1,FALSE
U1730,Other,05-11-2002,22,Comoros,Tennessee,Laptop,Netflix,,87,1,12-12-2023,11-12-2024,Premium,18.51,INR,Card,TRUE,4K,1,1,TRUE
U1731,Other,11-06-1967,58,Albania,Tennessee,TV,"Hotstar,Netflix,Prime",,115,1,20-06-2024,20-06-2025,Premium,8.6,INR,UPI,TRUE,HD,1,1,FALSE
U1732,Female,14-12-1974,50,Turkey,Kentucky,TV,Prime,,67,1,27-07-2023,26-07-2024,Premium,10.97,INR,Card,FALSE,4K,1,1,TRUE
U1733,Male,05-10-1964,60,Martinique,Alabama,Laptop,"Hotstar,Prime",,33,1,10-06-2024,10-06-2025,Premium,10.25,USD,Wallet,TRUE,4K,3,3,TRUE
U1734,Male,26-12-1994,30,Libyan Arab Jamahiriya,Maine,Laptop,Prime,,111,1,20-04-2024,20-04-2025,Basic,15.87,INR,Card,TRUE,SD,1,1,TRUE
